ACAN,66.45,62.79,67.44,71.49,73.63,72.94,64.75,68.88,67.78
ACAT1,5007.86,5418.14,4883.84,4894.71,4741.29,4652.87,4019.82,4661.18,4746.83
ACAT2,689.11,728.39,659.875,340.14000000000004,322.945,310,232.23,198.46,227.17499999999998
ACBD3,2237.22,2042.77,1914.25,2200.18,2142.72,1964.06,2514.16,2172.38,2385.98
ACBD4,78.97,71.58,88.31,79.4,86.63,89.77,79.22,88.74,81.56
ACBD5,81.023333333333326,97.09333333333332,90.529999999999987,92.926666666666662,93.903333333333322,84.073333333333323,94.89,99.453333333333333,100.39333333333333
ACBD6,463.94,477.77,538.25,373.35,360.8,429.78,391.69,446.89,460.12
ACBD7,125.94500000000001,104.365,112.19999999999999,107.13999999999999,110.06,105.91999999999999,108.87,109.78999999999999,99.875
ACCN1,88.995,71.419999999999987,71.355,83.7,84.210000000000008,72.175,80.18,89.065,79.155
ACCN2,134.96,135.47,138.235,129.70999999999998,120.47999999999999,115.53,107.00999999999999,105.86,118.46000000000001
ACCN3,120.63,129.975,134.995,136.565,141.06,138.61,132.905,135.355,124.66999999999999
ACCN4,76.916666666666671,72.916666666666671,79.563333333333333,77.97999999999999,88.79,81.463333333333338,87.823333333333338,81.749999999999986,86.076666666666668
ACCN5,66.53,76,75.64,62.1,68.95,63.47,71.41,69.76,80.03
ACD,200.95,240.12,275.22,157.65,229.72,205.72,223.28,206.87,173.01
ACE,73.42,70.75333333333333,67.516666666666666,77.966666666666654,82.293333333333337,73.123333333333335,73.006666666666661,70.74,67.943333333333328
ACE2,77.42,83.73,77.21,67.51,73.76,97.44,100.11,80.05,86.48
ACHE,85.726666666666674,81.399999999999991,82.626666666666665,91.576666666666668,85.360000000000014,84.850000000000009,79.88333333333334,88.21,86.839999999999989
ACIN1,673.18,690.39,737.49,767.45,716.57,757.24,826.42,668.68,711.47
ACLY,6276.31,5982.785,5712.0650000000005,6046.65,5866.17,5248.4349999999995,5940.865,5498.16,5645.005
ACMSD,133.91,162.54,158.15,161.25,189.29,158.03,151.53,162.96,157.95
ACN9,1286.89,1049.3049999999998,1156.93,1177.31,1087.615,1257.1750000000002,948.01,1037.215,957.115
ACO1,169.22,160,175.86,147.28,144.94,134.27,124.3,139.8,144.24
ACO2,827.51,931.87,970.35,916.82,818.98,870.95,937.97,892.1,970.87
ACOT1,193.22000000000003,216.065,201.35,263.265,288.14,328.88,372.46999999999997,291.545,325.40500000000003
ACOT11,142.8,162.29500000000002,164.70499999999998,164.78,158.04500000000002,185.705,179.725,186.94,176.78
ACOT12,81.12,80.14,88.02,78.27,93.7,80.71,79.11,80.71,74.48
ACOT2,141.855,156.965,160.60500000000002,179.64999999999998,187.60000000000002,202.415,193.325,204.225,180.54500000000002
ACOT4,1281.42,1365.36,1405.45,1494.36,1373.74,1515.08,1483.4,1459.89,1748.41
ACOT6,89.62,102.94,92.38,107.3,118.47,97.1,120.49,161.42,146.7
ACOT7,1205.1614285714288,1314.47,1160.2885714285717,955.52571428571423,1028.6757142857143,910.0771428571428,811.73714285714289,836.19428571428568,837.89428571428562
ACOT8,219.15,268.75,288.79,335.05,336.41,436.83,292.54,339.34,281.22
ACOT9,419.24,366.61,374.765,295.96500000000003,303.67,327.45,261.29499999999996,272.95,254.445
ACOX1,313.62,310.67333333333335,267.10999999999996,321.03666666666669,307.22666666666669,305.67333333333329,410.76666666666665,373.71,389.18666666666672
ACOX2,195.98,166.66,173.97,95.78,93.85,101.58,83.49,85.78,76.21
ACOX3,319.89,272.42,287.51,328.65,270.88,356.64,344.46,324.16,346.84
ACOXL,71.11,66.66,62.28,64.02,64.01,65.65,71.24,60.24,72.89
ACP1,4416.565,4715.58,4642.01,4611.735,4558.8150000000005,4246.63,4848.32,4481.765,4129.685
ACP2,479.49,426.66,403.11,548.07,547.1,658.73,572.59,673.62,684.5
ACP5,71.31,70.15,80.25,68.46,86.59,82.22,76.23,85.01,69.61
ACP6,155,168.96,170.5,216.67,207.5,194.06,197.56,231.88,206.95
ACPL2,91.47,112.985,97.215,92.82,102.64500000000001,112.37,111.09,121.445,106.9
ACPP,76.6,67.7,74.24,88.35,77.89,91.35,87.52,109.38,92.72
ACPT,128.07,122.255,121.735,131.565,150.10999999999999,126.585,135.745,125.56,128.265
ACR,86.91,84.76,88.08,79.27,83.57,95.01,79.8,95.77,87.48
ACRBP,74.5,92.99,75.77,83.35,78.46,87.11,83.55,82.54,80.95
ACRC,125.67,126.22,130.79,156.05,143.75,132.47,121.61,144.44,149.74
ACRV1,76.97,81.289999999999992,73.11,83.080000000000013,78.97999999999999,76.555,74.72,75.505,72.57
ACSBG1,96.02,88.17,81.28,98.76,86.58,80.31,88.81,105.82,93.58
ACSBG2,92.8,69.85,68.69,72.5,81.04,71.32,64.3,72.75,73.23
ACSF3,80.14,79.93,74.75,67.02,76.33,65.69,86.6,82.98,70.18
ACSL1,1812.48,1567.87,1784.41,2017.63,2168.96,1877.73,2404.88,2477.78,2491.53
ACSL3,616.99,552.11666666666667,569.62,550.65666666666664,547.86666666666667,535.18666666666661,505.95000000000005,551.84666666666669,509.41333333333324
ACSL4,129.1925,123.51500000000002,119.25999999999999,110.27250000000001,109.5325,121.145,116.7,108.41000000000001,118.1425
ACSL5,181.158,169.31200000000004,155.786,213.946,219.73199999999997,200.11399999999998,213.064,242.61800000000002,283.93
ACSL6,70.0625,75.9425,80.0725,72.2375,74.725,80.447499999999991,82.64,82.14,76.7325
ACSM1,84.05,74.49,70.84,62.35,61.74,71.28,69.19,80.5,79.24
ACSM2A,86.01,68.39,76.32,78.08,67.78,70.21,64.68,81.52,79.03
ACSM2B,74.086666666666659,74.350000000000009,73.323333333333338,72.04,74.59,76.91,74.486666666666665,74.720000000000013,75.57
ACSM3,119.91000000000001,110.46,125.54666666666667,170.73666666666668,153.56333333333336,166.29,187.57000000000002,191.31000000000003,199.43666666666664
ACSM4,74.54,72.38,63.83,66.28,72.19,94.61,68.87,69.24,73.33
ACSM5,81.04,80.88,77.946666666666673,81.73,83.423333333333332,80.75333333333333,81.526666666666671,80.226666666666674,85.266666666666666
ACSS1,55.79,54.01,63.61,76.38,67.44,87.38,72.02,64.46,76.02
ACSS2,1249.6799999999998,1324.7920000000001,1354.676,1434.292,1466.3020000000001,1366.6820000000002,1593.984,1622.9140000000002,1578.956
ACSS3,80.43,81.07,66.87,72.45,79.05,82.95,83.53,92.97,85.24
ACTA1,188.46,182.42,198.24,217.73,252.38,223.18,208.86,252.06,291.25
ACTA2,334.18,361.94,348.05,717.65,685.45,527.48,647.11,874.9,866.35
ACTB,18009.856666666663,18520.853333333333,18415.44,13954.756666666666,14697.406666666668,14052.14,15778.866666666667,14455.016666666668,14602.066666666668
ACTC1,78.435,68.65,76.765,76.050000000000011,86.455,72.949999999999989,70.03,69.705000000000013,81.08
ACTG1,16877.26,15377.61,15796.435000000001,15628.545,15369.050000000001,14580.195,16621.684999999998,18213.565,18968.035
ACTG2,308.7,395.78,383.79,445.77,430.76,412.96,452.8,545.76,549.66
ACTL6A,2499.225,2458.86,2248.1549999999997,1968.8449999999998,1879.45,1629.105,1757.85,1617.275,1669.545
ACTL6B,85.34,72.95,74.96,83.72,84.49,84.91,88.23,85.11,85.65
ACTL7A,63.5,71.21,62.46,72.46,76.77,76.38,75.99,73.96,68.2
ACTL7B,96.89,116.17,128.47,105.2,127.04,99.35,99.55,135.22,133.02
ACTL8,85.17,98.57,96.84,100.95,89.5,75.16,88.57,85.38,90.43
ACTN1,3102.74,3824.39,3808.77,3502.27,3575.79,3593.84,4190.56,4406.21,4206.44
ACTN2,128.94,135.87,140.64,125.28,135.4,126.32,132.16,133.38,130.74
ACTN3,76.37,65.14,73.23,73.29,79.55,76.79,86.28,73.73,69.77
ACTN4,929.42,1085.85,1183.16,1117.52,1306.97,1436.34,1363.45,1212.8,1189.26
ACTR10,1195.99,1124.81,1280.77,1287.88,1188.63,1349.84,1428.43,1350.33,1312.64
ACTR1A,540.85,538.45,607.41,569.58,555.67,497.22,442.4,465.94,448.42
ACTR1B,348.36,408.78,383.11,445.35,420.28,397.99,413.84,323.55,389.29
ACTR2,2847.49,2311.12,2451.62,2957.78,2732.66,2224.27,2710.44,2821.76,2588.17
ACTR3,2106.25,1800.09,1575.01,1764.21,1530.26,1517.94,1619.88,1931.01,1815.52
ACTR3B,92.440000000000012,91.2475,82.645,89.47,84.867499999999993,81.825000000000017,92.35,84.4225,82.33250000000001
ACTR5,745.2,762.25,877.47,597.62,777.26,672.78,717.83,738.58,579.98
ACTR6,3381.63,2556.12,2573.11,2898.79,2744.76,2767.11,2953.02,3016.43,3018.6
ACTR8,153.21,163.09,153.94,145.42,145.72,144.71,140.58,153.76,142.82
ACTRT1,111.2,112.19,114.71,118.49,110.97,103.46,122.64,101.12,123.61
ACVR1,547.84,563.59,508.68,675.24,558.35,704.66,704.66,865.45,935.72
ACVR1B,210.60500000000002,201.75,205.435,236.9625,240.015,245.17999999999998,253.485,261.145,250.8075
